id	doc	target
4822	"Я не семь лет грызла дерево науки, но училась на садовника и цветовода.)
"	0
8085	придурки и враги россии.	1
5783	"Это не моя ошибка. Т.е. ты пришёл к гоблядям и рассказал им, что Маэстро обосрался? Они тебе хоть бочку варенья и пакет печенья за это дали? Я уже столько споров с Арианом прочитал Ты специально не стал читать с того места, когда Агронов привёл подтверждающие его слова цифры со ссылкой на источник или потом очень сильно постарался забыть? Я вижу по вступлению Но ведь там ничего кроме бугурта и похвальбы. Где там факты и цыфры? Надо быть профессиональным историком, чтобы увидеть обратное. Хочешь сказать, что профессиональному историку глупость Понася очевидна? Он же не хныкал, когда священник напал на человека (Кураев) У тебя есть видеозапись этого момента, такая же, как про Жукова? Так почему ты её ITT не выложил?!
"	1
2195	даже фотки есть, правда это ещё пару недель назад, но ничего особо не изменилось	0
5668	"Прям небольшое путешествие во времени
"	0
2068	Где-то наверху 70-летние старцы)) верят, что это поможет, где-то в интернете молодежь смеётся над этим, а где-то посередине находятся удобно устроившиеся Повара и его команда. И вроде видимость дела делают, и может быть даже на неокрепшие умы в 0,1% случаев это работает, а главное, деньги получаются.	0
1162	Здравствуйте.....новые санкции....четыре пять	0
7122	нужна связка трав жрице, запрос активен	0
8585	ебанутый . жена куда смотрит. самих бы так потоскать зачем рожать если так издеваетесь. твари не воспитаные.	1
3614	блять страна не пуганых идиотов руку подыми ногу подыми может жопу ещё раздвинуть8oi	1
6378	"и правда, по обряду женщину полагается сжигать живьем вместе с умершим мужем, а не кусать.
"	1
4761	"Добавим к условиям задачи табличку - тут падает 50и килограммовые градины.
"	0
2934	ванди - британское говнотут и про меня естья британец жеоскорбляют меня(	1
7230	возрадим русский язык	0
7063	иногда начинаем жить слишком поздно , очень мало времени	0
4318	это ты так нежно девушку ермилова в тви поздравила?пиздос — У Валерона нет девушки(	1
7229	хоть один умный человек хоть до кого-то доходит что происходит вокруг	0
5705	"Почему ты зовешь это черрепиканием, ты ебанутый? Это восточнославянская внешность. А какая по твоему в россии внешность преобладает среди русичей?
"	1
7733	забить палками! хуесоса	1
6173	"Ой герой нашелся! Да ты бы сам на все замки закрылся. У этого уебана и нож мог быть, полез бы ты в драку? Получил бы пару шрамов на лице. Кукарекнуть в интернате просто, а в жизни всё происходит очень быстро и с последствиями.
"	1
6676	ничего хорошего не было	0
5080	"Один раз смотрел за работой световика группы Lumen. Профи. Расскачивал покруче любого диджея)
"	0
3760	аа как же мне плохо, моему желудку пизда! нужно срочно ко врачу идти, но я ужасно боюсь:(	1
1248	Какие то террористы	0
7059	аллергию имею на ленивых..пустые людишки...	0
6248	"Заведующим отделения для безмозглых влагалищ в ПНД.
"	1
3366	сосед который всю жизнь но затих сверлил сука начал кашлять	1
4206	даже суки не посмотрели в сторону пострадавшего бмв,как так и надо.у бумера сработали подушки, водиле по ходу не хило досталось.	1
5735	"Как Навальный и его петушня? Не дождёшься
"	1
2451	А, что за фамилия такая у главы нежигородского минздрава? Кого черта?	0
7820	не опираетесь ни на какие аргументы, цифры , статистику! пиздячите свою отсебятину за истину! тем более когда пару раз повторишь любую хуйню - сам начнешь в нее верить! во черви безумные!	1
4774	"Интересно. Надо будет навести справки по этому поводу.
"	0
928	Более того, его же оружие и армия могут повернуться против него. Кстати, в России тоже самое.	0
4685	Встала младая с перстами пурпурными Эос, брату она Гелиосу вновь озарила дорогу. Понял ремесленик славный, зря обратился к гетере. Нужно было нанять творца-летописца Гомера. Что бы в стихах он прославил обувку.	0
8170	лукашенко ты пес ебливый	1
1957	Да он уже посимпатичнее себе нашёл ????????????	0
5342	"Камер всего 5, кружок справа вверху это инфракрасник вроде. Так что при выключенной вспышке и другом освещении все ок.
"	0
1198	Спят и видят как мы вторгаемся. Не думают только, а оно нам надо?))	0
2046	Путинские ценности — это война, санкции, коррупция и нищета..... Путинские ценности — это позорная нищая старость.	0
4254	Просто на хуй посылаю таких наглецов.	1
7784	если он посчитал нарушение права мог бы вызвать полицию,а во вторых ебанутый во всей красе.	1
6108	"Всегда знал, что анимешники - ебанутые люди.
"	1
1092	бот не психуй ??	1
6206	Даже левые, дроча на совок и Сталина, подставляя тугие извилины под пропаганды своих новых ютуб-вождей после работы выглядят выгодней чем? у Нестерова достаточно оригинальная идея. Внедрить методы борьбы за гражданские права в русский национализм. То есть в либероидном мире научиться выставлять себя жертвой, как научились евреи, негры, женщины, гомики, радикальные муслимы. При том, что примеров антирусской ксенофобии масса и в истории и в современных медиа. Понять выгодность и применимость этой позиции мешает не какая то ядерная идеологическая прошивка, а всего лишь комплекс настоящего мужика , который просто не имеет права показать слабину, даже если он давно от надрыва грыжу заработал.	1
6682	да у них же не прожиточный минимум, у них зажиточный максимум!!! слуги народа!!! позорище!!!	0
5078	"Так это же скаморца! Я на рынке каждую субботу вижу такие
"	0
7725	всех недовольных расстрелять, кто останется в живых - штраф, и побольше	1
4931	"После прочтения n-ного поста про коррупцию возникает идея ввести налог на коррупцию для чиновников. Типа вмененного дохода или приобретения годового патента.
"	0
7770	всех расстрелять	1
331	Ждемссс.Пыньку скоро никакие бункеры не спасут,когда деньги перестанут капать из России на содержание семеек.	0
6080	"покажи там троллинг лол. Он всерьез за то, чтобы все русские телки сношались с хачами и неграми, потому что не видит проблемы. Там троллинг уровня шуток про мамаш
"	1
510	я повторяю, персонажи сильмарилиона и сюжет сильмарилиона это разные вещи. А во-вторых, права давно проданы. Ты в курсе, что такое право на книгу? Это значит новый владелец может что угодно делать с персонажами и сюжетом. За это автору заплатили огромные бабки (или его внуку, я не помню).	0
2318	хватит мне писать с непристойными предложениями. Ты меня вот с этим типом перепутал что ли? vk.com/id0?7777777	0
886	как связано Средиземье с ситуацией в России? А на западе тоже общество больное? Там ведь тоже недовольны всем этим	0
2907	Правила и модераторы отсутствуют. А какого тогда хуя посты трут и банят? А вот и горелая скотоублюдина прибежала.	1
2379	чем же тебя так мок поднакусал? наоборот. допускает лишнюю спортсменку, чтобы если в случае положительного решения по допингу и отбора медали, спортсменка следующая могла получить награду	0
5920	"Быть или это Бабуля Хиккана, Ты Иллюминат. Это Донецкий друг Кувикова, сосбна он их за бесплатно рекламит.
"	1
8040	народ как вы до сих пор не поймёте, что выборы ничего не решают. всё это отвлекающий внимание людей маневр. этих пидарасов нужно просто валить. вместе с теми кто их охраняет.	1
7970	гнида конченная!	1
3532	интересно как этот попал в депутаты, я все больше убеждаюсь теперь в думе одни идиоты	1
8158	слов нет, запинала бы еб... х родителей, если этих тварей можно так назвать	1
4600	как урод такую херню пишет???	1
6949	тне тие победа в трухин ур в аля бв в гв сб восстановить потерн б д з ч м	0
2857	толи дело ты. Защитничек коррупции	0
1296	Нет его	0
2040	Клоуны блэт позорные	1
1507	надежды не только юношей, но и бамбасов питают!	0
7741	лутше быть запасным вариантом чем заниматься дрочкой!	1
4320	придурки, вы люди,читайте статистику в омске	1
1913	ты где там у себя вопрос увидел, Дениска?	0
4977	"Это исключение. Все бывает. Я про тот случай, когда работодатель ищет сотрудников, которые будут работать, а получает ещё больше работы для существующих )
"	0
6810	сейчас получит по всей строгости лет 8 условно.	0
3243	тварь деньги верни номер записать машины	1
6488	"Ты долбоеб, все анархисты левые априори, свободный рынок это часть государства, кусок дерьма.
"	1
5886	"Несправедливый раздел Русские себе почти всё забрали АХАХАХ ТУПАЯ РУСНЯ МЫ ОБЪЯВЛЯЕМ НЕЗАВИСИМОСТЬ, А ЗА ДОЛГИ И ОБЯЗАТЕЛЬСТВА БУДЕТЕ ОТВЕЧАТЬ САМИ ЛАДНО, ТОГДА МЫ ЗАБИРАЕМ И ПРАВА ПО ЭТИМ ОБЯЗАТЕЛЬСТВАМ. АХАХА ТУПАЯ РУСНЯ БЕР Т ДОЛГИ, А МЫ БУДЕМ СВОБОДНЫМИ И ЧИСТЫМИ РУСНЯ НАС ОБОБРАЛА! РУСНЯ ВС ЗАБРАЛА! Какие же нацмены дегенераты, пиздец просто. Лживый урод, все ядерное оружие из республик свезли в квазигосударство рф .И почему такие границы, зачем к рф пристегнули столько нерусских земель? Вывезли всё ядерное оружие Что такое Беловежский Договор и зачем Украина отказалась от ядерного оружия Это так теперь называется принудительное изъятие ядерного арсенала? Настолько принудительное, что на Незалежной получали деньги от США за распил самолётов Белый Лебедь с записью на камеру. Нацмен, ты прежде чем срать, попробовал хотя бы изучить историю.
"	1
3037	в жопу иди,а( я нормально готовлю!	1
1663	Традиционно у нас Тварь и Воеводой был.  Вова возглавь вайска!	0
756	ок, тогда по этому поводу  выпьешь в своей палате двойную порцию успокоительного	0
1709	Нормально так Беглов отомстил петербуржцам за выборы.	0
625	А ведь всё это дерьмо вернётся, когда станет более-менее безопасно ((((	1
3759	а иногда мы хуярим с неё  вниз башкой, да?	1
8221	повесить надо тебя	1
2294	соглашусь конечно же,но тут есть человеческий фактор того,что нельзя всего усмотреть и лучше не начинать в принципе, ибо Пупкин уже явно контроль над ситуацией потерял.	1
6749	вы красивая женщина вы мне понравилась давайте пазнакомимся ближе.	0
324	а как же лапта, предатель родины?	1
195	Опа! Опа! Америка-Европа! Азия-Евразия, что за безобразие!	0
1247	А останется как террорист чемоданоносец, который сбил малайзийский боинг, как только он станет ненужным своим хозяевам, всю ответственность за это всё, возложат на тупых вaтников:))	1
1086	твоя же тупость просто зашкаливает .	1
1680	))))) а кто их купит?)))	0
2815	$$$$$$$$$$$$$$$$$$$$$$$	0
8556	с удовольствием я бы ему яйца отстрелил чтоб и потомства не было	1
7405	нас на..бали, расходимся	0
2217	Боец! Закрой пасть! Россия может напасть!??	0
8168	лохов ищите?	1
5773	"Че ты паришься? Они ща хлебало сделают, что это не они и будут кукарекать, как последние дырявые, что начни с себя.
"	1
4950	"Ну хочешь я стану твоим другом? Как тебя зовут? Чем увлекаешься?
"	0
4786	"Red Dead Redemption II прям какой-то, да
"	0
4287	эх, толстожопые жирдяйки мы :са я вообще корова полная просто!!!((	1
7540	не порочьте страну своими домыслами	0
3612	сук (((( могу в пэйнте тебя со мной сделать	1
1982	надейся юродивый	1
3032	Ну не суки а,будить в 6 утра,я хочу домой(	1
749	перо в задницу ,мне по барабану кто и как линяет с хохляндии что в советское время,что сейчас	1
100	У этого товарища какие-то двинутные понятия о бытовухе, если он способен балончик в лицо на этой почве	0
7195	мои вы золотые!!! здоровья вам!	0
7247	диалектика : закон противоположностей)))	0
2603	У них Родина там, где что то можно продать. У нас примерно тоже самое.	0
4737	"Вся статья в двух предложениях: как можно снизить цены? Никак.
"	0
929	Надо же им как-то оправдать трату дофига миллионов на армию, что топчется на границе с Украиной.	0
4913	Согласен, скорее всего так и есть. Если в первые 15 дней требование о замене не заявлялось (письменно), то предполагается что вы сами согласились на ремонт	0
6099	"Смотри чтоб тебя не выебли, петушок)
"	1
5155	"Я ерничаю, это ты так меня воспринимаешь, и это, увы, твоя
"	0
675	добро может создать всё новое, а еще может улучшить и восстановить то, что изобрели или создали злые силы...У. Болдуин	0
4999	"Что осознанно? Садится на деревья?
"	0
2304	Запомни мои слова.))) Россия в свазке с Америкой, против вступления Украины в Евросоюз. Действиями наших властей, давно руководят из Вашингтона. Поэтому и Крым забрали, что бы в Европу не ушел. Сильная Европа пошлет в том числе и Америку.)))	0
5396	"а сколько ж эпоксидка будет стоить, как писали выше - нужна хорошего качества.
"	0
1222	Раз два три четыре пять	0
2872	не трать время на дауна) даже если ты его завались научными статьями с исследованиями он все равно скажет, что это все разводняк)	1
6228	"Ну тут такое. Обрати внимание на формулировку: просим предоставить в наш адрес информацию, необходимую для декодирования сообщений за период . Не сообщения. А ключевую информацию. То есть уже на этой фразе у меня создается впечатление, что наши доблестные ФСБшники оторваны от реальности. За прошедшие полвека столько криптоалгоритмов и криптосхем придумано, которые дают оператору сервера легальную возможность сделать лапки (ключ одноразовый на каждое сообщение, не персистится, синхронизируется хитрым способом через разделяемый секрет). Так я и не спорю, что сделано это все топорно и дальше начинается вообще какой-то цирк. Ну и в максиме - можно же ввести закон что нужно жрать говно, и тут встает вопрос о легитимности закона. Понимаю, что звучит дико, но в той же Конституции формально постулируется главенство международных норм права, тех же прав человека. Ну тут такое. Все же тут закон, который разрешает стражам порядка читать переписку отдельных лиц, которые подозреваются в чем-то, а не тупо вот буит так как я сказал, я тут главный, захочу - говно жрать заставлю . А буквально недавно в ООН приняли резолюцию о том, что та же криптозащита - неотъемлемое право человека. Так что тут сложный юридический казус в смеси с нормами морали. Про права человека вообще лучше мне не говорить. Я не знаю как к тому же ЕСПЧ относиться. С одной стороны да, все люди имеют право, что бы к ним относились как к людям. А с другой, когда я читаю очередной приговор, где, например, ЕСПЧ постановило РФ выплатить компенсацию парочке боевиков, потому что их, бедненьких, били на допросах. А перед этим боевики расстреляли милицейский (тогда еще) пост и убили несколько гражданских, в том числе забили женщину насмерть прикладами. И можно там понять милицейский пост, можно там понять мужика, который, как они считали, сотрудничал с милицией, но женщина вообще просто так получила, тупо потому что они могут. И не застрелили, а забили насмерть прикладами, они же тупо удовольствие от этого получали. И мне вот что-то совсем не жалко что вот таких вот отмудохали. И в итоге я вообще не знаю как к этому относиться, вроде бы и люди, возможно даже можно понять их мотив, но творят такую хуйню, что и людьми после этого их сложно назвать. Ок, я тебя понял, но, по твоему же цитированию вполне подпадает под в некоторых случаях также частной переписки как средство этой самой переписки. Ну, опять же, ну блочат этот телеграм не потому, что там какая-то информация опасная для государственного режима передается в огромных количествах, а тупо что бы Дурову типа насолить. Хотя, в итоге, сами себя на посмешище выставили. Кстати, ликвиднул он в итоге юр. лицо? Это же, по идеи, должно было ослабить хватку вокруг телеграма.
"	1
7520	молодцы ошмянчуки ,что вы напомнили всем нам ,что в беларуси праздник день железнодорожника ! спасибо за ваш очень нужный труд ! здоровья и всех благ вам !	0
7387	а никому не пришло в голову усыновить мальчика ,ведь это было бы самым лучшим подарком на свете родители, которые бы его любили и не какие лайки это не заменят!!!!!!!!	0
7915	я смотрю такой учёный, начитанный😆👎только и сидишь пиздишь, лучше лопату возьми и поработай, пиздабол👎👎👎🤣	1
6486	"Девиз терпилы- это выебываться и кидаться на людей, а если получил ответку , то писать заявление, как потерпевший то есть терпила .
"	1
403	люди могут переезжать жить в другие страны, шок	0
319	А что это даст? Ну вот выявили, что я алкаш. А за рулём трезвый и без отстаточного и что дальше? Не понимаю	0
5113	"Так клиент заплатил. ТС же ждал конца предоплаченого периода. А ТС задавал какие-то вопросы по работе. И ему не отвечали. Какие вопросы - он не уточняет. Поэтому весьма однобокий взгляд на ситуацию. Так же странно выглядит то, что ТС подсчитал прибыль у стоматолога. Как он учитывал расходы... )
"	0
2999	может тебя обложить налогом и твою семью, гадина, кек таких держат в парламенте,. гнать надо в шею вон.	1
456	оплеуху от кого? От всу, серьезно?	0
2366	разве роттенберг за свои деньги мост строил? Не знал не знал. Может он еще в воронеже мостр сделает?	0
2412	Ничтожное фиаско  ­По законам жанра детектива Раскрываем преступленье века Против вида, против человека, Факты искажают вкось и криво.  Кто же зачищает нашу Землю, Век назад сменив нам медицину, Чтоб вколоть сегодня нам вакцину, Просыпайся, род людской, и внемли.  Подлый и безжалостный народец Разбомбил практически всю Землю, Род людской, проснись и фактам внемли, Кто он, сей кровавый инородец…  Это было двести лет назад, И три года мы не знали солнца, Инеем покрылись все оконца, Поменялся в мире весь фасад.  Нежить погубила всю планету, С карты исчезали государства, Сгинули империи и царства, Геноцид остался без ответа.  Кто с тех пор занял места во власти, Исподволь меняя человека, С той поры прошло уже два века, Вновь вернулись беды и напасти.  Лишние мы на родной планете, Кто решил, нам это неизвестно, Процветает нелюдь повсеместно, Мир не будет радостен и светел.  Сократят вакциной поголовье, Как постыдно, нашими руками Заклеймят и сделают рабами. Вновь скрижали перепишут кровью.  Рьяно исполняются приказы, Холуёв у них уже в избытке, Плесень отбирали не под пыткой, Двести лет прислуживали ГЛАЗУ.  Развратили люд наш безвозвратно, БЕСпринципным проще управлять, Больше не пример… отец и мать, Но вернулось эхом многократно.  Платим по счетам за лень и трусость, Поголовно в займах и кредитах, Всё в руках отъявленных бандитов, Инструмент у них, известно, гнусность.  Сколько отвели нам изуверы, Сколько нам осталось жить на свете? Сами пред собой, позор, в ответе, Не имеет нелюдь здравой меры.  Не суди о мразях, человече, По своим критериям и взглядам, Ничего в них нету кроме яда, Есть надежда, что ещё не вечер…	1
6801	здоровья,вам бабушка живите долго	0
3831	ты, гавнюк, даже понятие родина и государство не различаешь, а ещё философствует.	1
1697	"быть ""Za""--это ZaLLIKBAP"	0
4238	пидор страна ну по тому что кто у руля	1
1493	опять высер какого то жида ........... это длится уже 1.5года .. всем уже пох.	1
8302	таким как ты вещало ,ебальник бить надо,и удача лишь одна. чтоб не убить,ушлепка. бога благодарить,что судьба с тобой свела,ты шумоголовый что сказать то можешь, твое предназначения в чем,мотобайк посоветуешь купить...а нееет ,,копить(fr) (fr) (fr) (fr)(fr) (fr) (fr) (fr) (fr) захлопни ты вафлю свою клоун. пустой бобыль,какой совет то дать может. к своим 30 годам,даже на жилье не вывез. а только копит.(fr) (fr) (fr) (fr) (fr) (fr) (fr) (fr) (fr) (fr) ,скорее сын этой женщины ебучку твою тупую набьет и прав будет.	1
6244	"Быстро кнопку скрыть на место вернул, чмо.
"	1
1703	не забывай что это территория другого государства.	0
4355	при чём тут путин.сами таких уродов выбираем.	1
130	В тексте пропустили в какой момент он перец распылил.	0
4764	"65 А чего так мало? Вот у гражданина был рейтинг 90 за 3 дня до записи этого видео.
"	0
1651	Наконец то. Давно пора было сделать.	0
3643	Я тут проклинаю инспектора Калинина. Это ж надо какой мудак он;(	1
6227	"хуйца пососи блядина лахтинская, иди на завод сосать хуй за 15К, под твои потребности как раз
"	1
4382	странно что сам плешивый ублюдок молчит и сми не особо освещают события!^o)﻿	1
1037	Пока запад уступает, Кремль продолжает творить беспредел. Сейчас НАТО пообещает о нерасширении, а путин признает террористов из лднр и введёт войска	0
7403	когда больницы откроют для плановых операций где лечиться	0
6018	"И образование! Если уж проститутка, леголизация пусть её покорает.
"	1
1310	id226612836|Сергей],	0
8028	её надо вешать!!!	1
4635	да хуй знает, опять нонэймов наприглашают(((	1
1622	эпивак например)) который на каждом пеньке кололи ))))Жирик через реанимацию доказал	0
4759	"станет тариф 450р за 10мбит
"	0
4776	"правильное питание стоит дорого
"	0
3090	обращаюсь ко всем живадёрам покажите своё еблище	1
8010	какой дебил !!!россия виновата что случилось в бейруте как можно такое сказать((((	1
8551	чтоб ты сдох урод!!!!!!!!!!	1
469	Спортсмены есть низшее сословіе здороваго общества, врод? бродячихъ циркачей. Упражняться и состязаться они должны исключительно на свой счетъ. Это ихъ личное хобби, ихъ личный бизнесъ. Они не стоятъ ни одной коп?йки нашихъ налоговъ. Спортъ совершенно безполезенъ для общества. А спортсмены РФ къ тому же презервативы оккупаціоннаго режима, обслуга и декорація олигархіи воровъ и полицейскихъ.	0
6729	благодарим за теплые слова! 🙂 очень приятно, что вам понравился рюкзак! действительно, специалисты отдела управления персоналом с огромной ответственностью подошли к этому делу и справились с поставленной задачей на все 100%, за что им большое спасибо!	0
1088	Короче пропагандон очередной с однобокой позицией ))	1
3259	на айпадах нет интернетов. билайн залочили суки после халявы (	1
7374	благодарю вас, позвоню,но я устала уже ко всем бегать.пожалуюсь начнут гнобить уже не в первое эта у нас происходит. благодарю.	0
3788	сука( чтобы посмотреть вирт Джареда нужен билет(	1
246	был бы у тебя мозг , ты бы давно знал , кто в мире настоящий убийца . США за последние 30 лет , развязали военных конфликтов , вторжений и госпереворотов больше , чем все остальные страны вместе взятые . В результате этого беспредела , прямо и косвенно , погибло больше 20 млн. чел . Потери можно сравнить только с Первой или Второй мировыми войнами . Но тебе гниида подколодная , на хозяина лаять не дело , ты с его рук печеньки жрешь . Так что ты не прикидывайся порядочным человеком , мраазь конченная .	1
5230	"У купольщиков и по пять в день может быть, но они не парятся по этому поводу, в их дисциплине это норм.
"	0
7352	а как же тогда бюджет пилить ? россия загнётся 😢	0
7208	валера ты навнрно в детстве чёрную икру кг.кушал недожелок.у теюя флаг в розовом цвете.	0
2639	да я хер ложил на тебя, так что сам вали отсюда	1
1777	думаешь кто-то после этого уйдёт в отставку? ??	0
5160	"Но строго говоря, стальные и сейчас есть, из хром-молибденового сплава, Джемис Драгон, например, по весу как аллюминий практически, а прочнее гораздо)
"	0
5495	"Даже так!? Я просто остановился сезоне на 6-7 примерно, когда он совсем скатился
"	0
1864	Освободить Донбасс и русские земли.. А западная бандерия пусть будет в НАТО на здоровье...Ни одно государство не пережило в своём составе западных бандер.. Не переживёт и НАТО	1
6062	"Модератор не мой, я просто разместил объяву.
"	1
5770	"поклонская с николаем вторым.жпг Ну да, одна поехавшая пришла на марш смерти других, вы друг друга стоите
"	1
7434	об яснить как курение вредит здоровью сильно	0
2212	так никто и не забирал Домбу :/	0
7744	в зашей гнать таких .........врачей язык не поворачивается их назвать ......уроды	1
6337	"На десяток постов выше называет Абу чебуреком тупорылым Оценочное суждение в вопросительной интонации, составленное на основании ограниченной информации (фото бибизяна в профиле) побуждающее собеседника предоставить дополнительные данные об участнике обсуждения исходного сообщения.
"	1
357	Как хозяин Джо скажет, так и будет.	0
3476	ну почему я такая ебанашка? Артком потом написали мне письмо, что приглашают меня на следующий день на интервью.Я, конечно, его не видела(((	1
1944	уже нельзя, списки подаются заранее. Вот если бы своевременно узнали об этоц плохой пробе, тогда можно было бы включить в состав команды другую. Камилла хорошая фигуристка, совсем юная- выступила бы в следующий раз.	0
3387	та-же хуйня. появится двойник 😂	1
5613	"А почему я например в элитке мог практически вплотную во круг солнца летать и мне ничего не было?
"	0
2133	общество у нас расслоилось и у каждой прослойки свои ценности .	0
1241	продолжаем .	0
5273	"Может это и есть модератор
"	0
1011	теперь она может сконцентрироваться по полной программе на выкатке)	0
6008	автор не понимает смысла слова адекватность орать как рарич когда у тебя батхерт - адекватная реакция	1
7407	скажи спасибо! что живы остались.	0
5270	"В Москве догорает здание освобождая место для нового тракторного завода
"	0
4952	"кстати, вроде на этикетке Рижского бальзама читал, что тот помогает в случаях хандры и меланхолии...
"	0
5120	"Скидка 10 на все наличие автору шутки!
"	0
7504	друзья, лучше варить со свежей тыквы а так она растаяла и уже мягкая .	0
4167	Как я мог ее ПРОЕБАТЬ!(	1
7838	араснап пет чsб изахуйню что я прочитапо	1
5795	"Такой всепропальщик типа тебя- хуже пидораса. Всё него не по-настоящему, всё не имеет смысла, потому что придумано хитрованским жЫдом, который с бедного русака профит стрижет. И чтобы жид не обогатился случайно за твой счет, нужно и дальше продолжать гнить в РФии, даже не думая о переменах. Это напоминает какой-то 1984 - всё уже уничтожены, никакие перемены невозможны, и всех за яйца держит партия. Что тогда делать-то? Присоединяюсь к вопросу . Вангую, окажется, что ты какой-нибудь красножопый пидорас-космополит, и срочно нужно всем начинать топить за секретную партию октябрят-дзержинцев , состоящую из школьников.
"	1
3638	парочку воров расстрелял бы, для порядка, и другим неповадно будет.	1
7853	вы только трахаеть друг друга,а о детях не думаете	1
1472	меня волнует, что эта помойка, волнуется за что то в России происходит	1
2478	ну регионы-то это понятно. Но город, прилегающий к мкаду это не одно и то же	0
8027	пизду залить а ноги выдернуть	1
6564	"Опять создали тред про этого умственноотсталого, на хуй он вам нужен?
"	1
2480	"""У нас в стране целый культ фигурного катания, где бабы реально выглядят так, будто они в мини-юбках выше трусов и в стрингах. Разве это не так? Прыгает какая-нибудь Загитова, которой 15 лет, и тысячи домохозяек обсуждают, будто это спорт. И сидят какие-то мужики-подпевасы: «Да-а-а, тройной лутц». Это омерзительно. Это такое лицемерие"""	0
5008	"И еще качество этой жизни. Можно прожить и достаточно долго, но с кучей сопутствующих заболеваний.
"	0
